timestamp_ms,spacing_m,rel_speed_mps,ego_speed_mps,ttc_s
3600,0.5616103899452867,0.008272160000000639,16.50621848,67.89162563891938
3700,0.561329946947069,0.07982521000000276,16.50870515,7.031988352389547
3800,0.5605239069105608,0.15737638000000587,16.515,3.56167746971013
3900,0.5603099238526568,0.24487723000000372,16.52252564,2.2881258655721
4000,0.5605743560181509,0.3274317400000015,16.53187975,1.712034257943803
4100,0.5607242703196107,0.41136237000000264,16.54172562,1.3630908201924428
4200,0.5600327930038418,0.49194420000000605,16.54377161,1.1384071465906802
4300,0.5580068442370987,0.5685356500000012,16.55146435,0.9814808345564566
4400,0.55707117508436,0.631625580000005,16.555,0.881964240720516
4500,0.5551235730904409,0.7104173700000054,16.56898638,0.781404842466671
4600,0.5553909826174959,0.7909097200000019,16.56620735,0.7022179252234939
4700,0.5571219299632446,0.8099480800000052,16.57595926,0.6878489420744612
4800,0.5550786171515654,0.8918379400000056,16.57817503,0.6223985236057146
4900,0.5545714954648133,0.9383144700000017,16.59128901,0.5910294610130145
5000,0.5527972271733006,0.9917923399999999,16.59157913,0.5573719466045691
5100,0.5499234480775783,1.0272745000000008,16.6028615,0.5353227867308864
5200,0.5466649975554958,1.0610338000000006,16.60770254,0.5152192112593355
5300,0.5447319073426513,1.0993472300000064,16.61122254,0.49550487096115037
5400,0.5418903940536381,1.1429192199999996,16.61640362,0.4741283413307533
5500,0.5374537526606673,1.1779277900000018,16.62071692,0.4562705432568719
5600,0.536888657529488,1.2094741000000049,16.62510301,0.4439025668507377
5700,0.5364330304326188,1.2552964400000057,16.63331941,0.42733573786970697
5800,0.5339663328954884,1.3059745199999995,16.63689865,0.4088642808249342
5900,0.5305179462037302,1.3394521899999994,16.64,0.39607083415476774
6000,0.5276110470008177,1.3676832599999997,16.64513473,0.3857699091826406
6100,0.5246484395262883,1.3805740899999996,16.64482471,0.3800219367627625
6200,0.5225088939428986,1.4037896100000076,16.645468599999994,0.3722131081614828
6300,0.5209164142927136,1.4084169200000005,16.64976485,0.36985952589430227
6400,0.5199644318244623,1.4273654899999997,16.6488243,0.36428261399570644
6500,0.5205834906215898,1.4353117100000006,16.65004273,0.36269716675103947
6600,0.524289161040457,1.439987519999999,16.65001779,0.36409285063835645
6700,0.5250290781976048,1.4436085499999969,16.64978397,0.36369213676214784
6800,0.5261239018000481,1.463016930000002,16.65068452,0.3596157303525171
6900,0.5283337679624935,1.4852131300000018,16.65817502,0.35572926019209977
7000,0.5286164798872903,1.524651170000002,16.65534883,0.3467130647906102
7100,0.5303349535639938,1.564659729999999,16.64882965,0.33894587008000404
7200,0.531742948446805,1.5952328099999988,16.64690874,0.3333325048942577
7300,0.5341645847908296,1.6277867400000048,16.64557052,0.3281539108684643
7400,0.538119925221423,1.6566194000000003,16.65,0.3248301482050874
7500,0.541410808182718,1.6900159300000013,16.64998407,0.32035840525048637
7600,0.5420573134837525,1.7189227800000033,16.65010116,0.3153470998178007
7700,0.5440058165392827,1.747773089999999,16.64572054,0.3112565467747778
7800,0.544222085297065,1.7720313500000024,16.64226359,0.3071176394802858
7900,0.5450212605407785,1.7890536499999996,16.64002038,0.30464221156295596
8000,0.5445330013795342,1.81272727,16.63818182,0.30039433421197126
8100,0.5440969265788169,1.8300000000000018,16.63333333,0.29732072490645706
8200,0.5423851764254266,1.855454550000001,16.63,0.2923193006400649
8300,0.5387551558895609,1.8777777799999988,16.62444444,0.286911029424132
8400,0.5362445074743505,1.9158181799999987,16.616,0.27990365321324534
8500,0.5313291414653349,1.9411111199999986,16.61444444,0.27372422732055407
8600,0.5283189417918379,1.955454539999998,16.60636364,0.2701770514142653
8700,0.5253565973645777,1.9688888899999988,16.6,0.2668289714228506
8800,0.5222778857569779,1.9644545500000028,16.59454545,0.26586407191603245
8900,0.5192881970902761,1.9604121700000015,16.5884671,0.26488725434217014
9000,0.514766595500447,1.939496560000002,16.58356297,0.265412481835207
9100,0.5093541678639326,1.915158980000001,16.57466364,0.26595920922655325
9200,0.5030097759917851,1.8919699599999973,16.56735434,0.2658656250502972
9300,0.4946337732436632,1.87668897,16.55833333,0.26356726189085194
9400,0.4852213772901166,1.855675859999998,16.5515301,0.2614795976761357
9500,0.4782491774138009,1.8326100099999998,16.55078344,0.260966149264786
9600,0.4714128928334844,1.8290639099999986,16.54236109,0.25773451121972263
9700,0.4629822110619557,1.8314957599999993,16.53245265,0.25278912524588965
9800,0.4568852769835985,1.8234102300000004,16.52909091,0.25056636705586455
9900,0.45032523737205565,1.8400225799999994,16.52017321,0.24473897345980167
10000,0.43955435763376727,1.8261486900000001,16.51750689,0.24070020149003707
10100,0.42768444036380515,1.8156314299999998,16.51317031,0.2355568609890198
10200,0.4130806189201621,1.8020388900000022,16.50551491,0.22922958056702186
10300,0.40060108318743914,1.7712633800000006,16.50123662,0.22616686355669985
10400,0.39021252071498225,1.752541309999998,16.49730557,0.22265524840323603
10500,0.377387533079542,1.7466666700000033,16.48888889,0.21606156432786416
10600,0.36585150777600006,1.718116130000002,16.48841408,0.21293758983334823
10700,0.35562967072218044,1.7228502100000007,16.48373019,0.20641937915321162
10800,0.34491037206291253,1.7050177700000013,16.4775,0.202291365011939
10900,0.3364571655006898,1.6881838900000012,16.47181611,0.19930125355045863
11000,0.32704226211239984,1.670176810000001,16.47125075,0.19581295833726708
11100,0.3167097112209376,1.6523824400000002,16.46263464,0.19166852875835302
11200,0.3065102833653839,1.6127988299999991,16.4599513,0.19004867666315461
11300,0.29634274445280084,1.5748373499999957,16.4575,0.1881735561153675
11400,0.2854549636992658,1.5371654199999973,16.45,0.18570217621683574
11500,0.274955967256318,1.496224239999993,16.44807056,0.18376655043118356
11600,0.2658153466732074,1.447884259999995,16.446632,0.18358880886874776
11700,0.25901165663435677,1.3999792399999968,16.43973083,0.185011069617259
11800,0.2505808015641833,1.3593486499999976,16.43961417,0.18433887550790132
11900,0.24025933591499893,1.3083454499999974,16.43240061,0.18363600829964244
12000,0.2299925798689344,1.2719826399999974,16.42937658,0.18081424434293764
12100,0.2206657720370231,1.227257509999994,16.42654794,0.17980396961435108
12200,0.2131965980867676,1.1813582599999926,16.41831296,0.18046735296604177
12300,0.20571529712708525,1.1303820349999896,16.419162975000006,0.18198740846680844
12400,0.1982339961674029,1.0794058099999937,16.42001299,0.18365103683053555
12500,0.19158265688176357,1.0300092599999893,16.419552300000007,0.18600090729452817
12600,0.18595439726689733,0.9903779799999946,16.4168777,0.18776103772712954
12700,0.1783756787615971,0.955884729999994,16.41569565,0.1866079383458696
12800,0.16954046924786326,0.905393649999997,16.40900585,0.18725608385685477
12900,0.16196126442392256,0.8663797599999974,16.40657118,0.18694026788428558
13000,0.1548091014591364,0.8470164499999946,16.40087537,0.18276988771485772
13100,0.1465511251373357,0.8349453499999981,16.39531131,0.1755218172510764
13200,0.1389033552966339,0.8224633099999998,16.39212905,0.1688869930217725
13300,0.12926233101012485,0.8191970099999999,16.38875,0.15779150733243627
13400,0.11842358889063576,0.8240937399999986,16.38317899,0.14370159988187262
13500,0.10589000321880349,0.8388233000000014,16.3811513,0.12623636374764902
13600,0.0984730432124934,0.8351176299999992,16.37488237,0.11791517706612599
13700,0.09023568374547608,0.8501955149999993,16.36960273,0.10613521496343832
13800,0.08199832427848719,0.8652733999999995,16.36432309,0.09476579804543539
13900,0.0743257009967806,0.8769922799999996,16.36032325,0.08475069016203954
14000,0.06375642745055643,0.8799114100000018,16.35342192,0.07245778009692623
14100,0.05244209975396075,0.8820096599999978,16.35,0.05945751178503065
14200,0.042695773511383095,0.8821930100000017,16.34789557,0.04839731558446945
14300,0.03564464962161651,0.8775085099999984,16.34666667,0.04062028939367958
14400,0.028286443513309223,0.8950406000000015,16.34,0.03160353118429396
14500,0.01876152398554609,0.9087634199999997,16.34012394,0.020645113538511596
14600,0.010375732764401846,0.9191164700000023,16.33998138,0.011288811704573002
14700,0.001108126940692955,0.9374972200000045,16.33782032,0.0011820055751130118
14800,-0.007558463948839744,0.9670099800000038,16.329255,-0.007816324655552898
14900,-0.015752565889499692,0.9948458500000044,16.32720746,-0.015834177616059437
15000,-0.02418073673413801,1.0163636400000051,16.32454545,-0.023791422461883708
15100,-0.03198789237870869,1.0456942600000048,16.31777778,-0.030590100378583458
15200,-0.04203187466299596,1.0681818100000058,16.31545455,-0.039348989347605286
15300,-0.05206262668082218,1.0933829200000034,16.30888889,-0.04761609654632434
15400,-0.062146077074658024,1.1187423200000026,16.30307586,-0.055549947439780305
15500,-0.0724635274376908,1.1412443799999998,16.30111111,-0.06349518885489785
15600,-0.08153579039694137,1.1516732900000015,16.29984163,-0.07079767422316555
15700,-0.08843513128471159,1.1644319900000006,16.29556801,-0.0759470128304458
15800,-0.0956378312997117,1.173317019999999,16.29515461,-0.08151064858814695
15900,-0.10327013901419946,1.1835488900000009,16.29175162,-0.08725464565658912
16000,-0.11006057051594098,1.1752570899999988,16.29013407,-0.09364808045186189
16100,-0.11468105773406023,1.1680679599999984,16.28637648,-0.0981801244972599
16200,-0.12012235191812692,1.1665188899999954,16.28671835,-0.1029750593392683
16300,-0.12504032474819837,1.1533333399999997,16.28333333,-0.10841646591799593
16400,-0.1301213075845169,1.1499999999999986,16.28,-0.11314896311697135
16500,-0.1367533818018103,1.1366666699999968,16.28222222,-0.12031089272795399
16600,-0.1411178467248817,1.1217858799999973,16.28090909,-0.12579748884420086
16700,-0.1456011462890956,1.1158055699999956,16.27963647,-0.13048971093511944
16800,-0.1489133794519546,1.0956866699999956,16.28497668,-0.1359087260338352
16900,-0.14969589526836558,1.0805509199999968,16.28037275,-0.13853664135362176
17000,-0.15177962976423487,1.0739981899999975,16.28015935,-0.1413220535913894
17100,-0.15614524381265937,1.076177989999998,16.27608787,-0.1450923966700524
17200,-0.15915048337882354,1.0641975099999996,16.27825306,-0.1495497610954038
17300,-0.16005613866514068,1.059264309999996,16.28033787,-0.15110122861133807
17400,-0.15981235816991557,1.0437312299999952,16.28014104,-0.15311639009778052
17500,-0.15641546154245134,1.0345939499999979,16.2704275,-0.15118536266566382
17600,-0.15206780387478602,1.0035926699999926,16.27882178,-0.15152343019283623
17700,-0.14992261550037256,0.9706490799999941,16.28260468,-0.15445604244571423
17800,-0.14959492999520307,0.9269861399999932,16.281114934999998,-0.16137774184542195
17900,-0.1492672444899199,0.8833231999999889,16.27962519,-0.16898372474528212
18000,-0.1488029591652662,0.8318986099999925,16.27887054,-0.1788715083503596
18100,-0.14782440190711554,0.7711111099999926,16.28,-0.19170311514136656
18200,-0.14621747540954289,0.7172727199999933,16.28545455,-0.20385199566706544
18300,-0.14410032088110825,0.6744444399999949,16.28888889,-0.21365780831569955
18400,-0.14160769705330267,0.6309090899999958,16.29272727,-0.22445024060963142
18500,-0.13849669597829006,0.6088888899999993,16.29888889,-0.22745807692153852
18600,-0.13715023830368978,0.6018181799999986,16.3,-0.22789314590611084
18700,-0.13523022006319252,0.5963888900000036,16.3025,-0.22674838906404124
18800,-0.13386136141667748,0.6054545400000002,16.30909091,-0.22109234066801686
18900,-0.13224113189639297,0.6144444400000033,16.31,-0.21522065021272266
19000,-0.13078877547440015,0.6263636300000002,16.31636364,-0.2088064651429396
19100,-0.12943719015245847,0.6211111100000011,16.32111111,-0.2083961920315002
19200,-0.12714540843347777,0.6163636299999986,16.32545455,-0.20628311315753342
19300,-0.12565697568913947,0.6122222200000031,16.33,-0.20524732945684138
19400,-0.12532217356601905,0.6027684199999968,16.33181818,-0.20791098107963207
19500,-0.1256629504377429,0.576666669999998,16.34,-0.21791262955728535
19600,-0.12727745235949328,0.565336969999997,16.33909091,-0.22513555474621436
19700,-0.13083504699042692,0.5511111099999937,16.34,-0.23740230348545943
19800,-0.13110774660285074,0.5336363599999991,16.34090909,-0.2456874314239962
19900,-0.13105363865258823,0.5269027699999995,16.34555556,-0.24872452018536237
20000,-0.1305781206897052,0.5154545400000003,16.34909091,-0.2533261627489111
20100,-0.1288554003379545,0.5111111099999981,16.34888889,-0.2521083925136258
20200,-0.12918310207402328,0.50636364,16.35090909,-0.25511923027100303
20300,-0.13085865553517806,0.49666666999999975,16.35333333,-0.2634738013226821
20400,-0.1325189291739548,0.48999999999999844,16.35454545,-0.2704467942325617
20500,-0.1337824418065452,0.4811111100000005,16.35888889,-0.27806974111769117
20600,-0.1339426455452042,0.4745454500000008,16.35909091,-0.2822546197528687
20700,-0.13471624052851894,0.4655555499999977,16.36555556,-0.28936662988663675
20800,-0.13413154161020202,0.45658163999999957,16.36796381,-0.2937734018612797
20900,-0.13332772084848443,0.4577777800000007,16.36888889,-0.2912498742260584
21000,-0.13540386178161157,0.45272727000000046,16.36909091,-0.2990848370623034
21100,-0.13841174204114282,0.4455555499999946,16.36888889,-0.31064979897825196
21200,-0.13980910431683924,0.4363636299999989,16.36636364,-0.3203958687318638
21300,-0.14118670022557467,0.43888888999999764,16.36666667,-0.3216912148894346
21400,-0.14542631988294374,0.4390908999999965,16.36545455,-0.3311986649756233
21500,-0.148765405532032,0.42888888999999963,16.36444444,-0.346862343606131
21600,-0.15177148375664729,0.4299999999999997,16.36181818,-0.3529569389689474
21700,-0.15276409105331368,0.4200000000000017,16.36333333,-0.363724026317412
21800,-0.15157379352646672,0.4181818199999974,16.36363636,-0.36245906990042676
21900,-0.15116382014497276,0.4122222199999932,16.36555556,-0.36670468696465525
22000,-0.14964289317208568,0.3990909099999982,16.36818182,-0.37495941256112886
22100,-0.15077259006926624,0.4011111099999951,16.36666667,-0.3758873447042344
22200,-0.15200330074998192,0.38164328000000225,16.37108399,-0.3982863284006495
22300,-0.1521453995170532,0.3722222199999976,16.37111111,-0.40874883696372066
22400,-0.1524397431312252,0.3618181899999975,16.37363636,-0.42131586344850785
22500,-0.15419029310126575,0.3511111099999944,16.37555556,-0.439149570349022
22600,-0.15554970371402987,0.31363635999999673,16.37727273,-0.4959555828094405
22700,-0.1553564980879969,0.2822222199999942,16.38,-0.550475784961227
22800,-0.15611920927213419,0.24818181999999211,16.38090909,-0.6290517543635514
22900,-0.15834854053863978,0.20777777999998293,16.38,-0.7621052671688608
23000,-0.15964425142760774,0.14545454999998952,16.38090909,-1.0975541942663136
23100,-0.1614927695540871,0.10333332999999101,16.38,-1.5628333041633435
23200,-0.16502007785277328,0.04818181999998927,16.38181818,-3.4249448827962503
31300,-0.028729640264913314,0.001256779999998514,16.50888704,-22.859721084793904
31700,-0.0006616653990931809,0.03340101999999945,16.51946694,-0.019809736322219856
31800,0.006377700348252802,0.027927232499997956,16.52067891,0.22836850548128135
31900,0.013417066095655628,0.022453445000000016,16.52189088,0.5975504469650701
32000,0.02045643184297319,0.016979657499998524,16.52310285,1.2047611586379152
32100,0.02749579759031917,0.011505870000000584,16.52431482,2.3897191251350636
32200,0.032770633546846284,0.006290754999998427,16.527880825,5.209332353088696
32300,0.03804546950354393,0.0010756399999998223,16.53144683,35.37007688776004
32600,0.0546778203833469,0.007447399999996662,16.540881860000002,7.341867011758654
33100,0.09070535580119099,0.01333249000000336,16.55490563,6.803331995836346
33200,0.09792894164471022,0.019848180000000326,16.561096090000003,4.93390031956122
33300,0.10689491924858885,0.02112845000000263,16.570451600000002,5.059288270013917
33400,0.11382262626713668,0.03439333000000033,16.56941135,3.30943896002904
33500,0.1216866985666627,0.03420975000000226,16.570000000000004,3.557076522530994
33600,0.1283333504538291,0.04875458999999438,16.581245410000005,2.63223114898195
33700,0.13500116388482297,0.0444998600000055,16.59,3.0337435642450625
33800,0.13979208554775369,0.06612227000000459,16.59,2.114145287930133
33900,0.1445312560272214,0.0796736700000018,16.58944403,1.8140403978782214
34000,0.14980482828170238,0.07959967500000076,16.589959175,1.8819778884989287
34100,0.15507840053609812,0.07952568000000682,16.59047432,1.9500418045602983
34200,0.161875622388294,0.09562786500000797,16.589372134999998,1.6927662495474567
34300,0.16867284424057516,0.11173004999999847,16.58826995,1.5096461895486262
34400,0.1765553103896309,0.11091241000000096,16.588875289615384,1.5918445049533174
34500,0.18443777653857296,0.1100947699999999,16.589480629230767,1.6752637435781295
34600,0.19232024268760028,0.10927712999999883,16.590085968846154,1.7599313112231474
34700,0.20020270883668445,0.10845948999999777,16.59069130846154,1.845875440099235
34800,0.2080851749857402,0.10764185000000026,16.591296648076924,1.9331252202162978
34900,0.21596764113479594,0.10682420999999209,16.59190198769231,2.02171063221354
35000,0.223850107283738,0.10600656999999458,16.592507327307693,2.111662581703657
35100,0.23173257343290743,0.10518892999999707,16.593112666923076,2.2030129352291525
35200,0.23961503958190633,0.10437128999999956,16.593718006538467,2.295794557889505
35300,0.24749750573104734,0.1035536499999985,16.594323346153846,2.3900413527775304
35400,0.2553799718799894,0.10273600999999744,16.594928685769233,2.485788302270993
35500,0.26326243802904514,0.10191836999999992,16.595534025384616,2.583071511338391
35600,0.2711449041779872,0.10110072999999176,16.596139365000006,2.681928252921708
35700,0.2790273703271282,0.10028309000000135,16.596744704615386,2.782397015559896
35800,0.28690983647607027,0.09946545000000029,16.59735004423077,2.8845175533420844
35900,0.294792302625126,0.09864780999999923,16.597955383846156,2.988330938366785
36000,0.30267476877418176,0.09783016999999461,16.59856072346154,3.093879615809708
36100,0.3105572349232375,0.0970125299999971,16.599166063076925,3.2012074617912427
36200,0.3184397010723501,0.09619488999999248,16.599771402692312,3.310359844191048
36300,0.3263221672213774,0.09537725000000208,16.600376742307695,3.421383686585326
36400,0.3342046333702626,0.09455960999999746,16.60098208192308,3.534327535511955
36500,0.34208709951940364,0.09374196999999995,16.60158742153846,3.6492416312501628
36600,0.34996956566840254,0.09292432999999889,16.602192761153848,3.766177982326122
36700,0.3578520318174867,0.09210669000000138,16.60279810076923,3.885190444010976
36800,0.365734497966514,0.09128904999999676,16.603403440384618,4.006334801014218
36900,0.37361696411551293,0.0904714099999886,16.604008780000008,4.129668854675306
37000,0.3828203907795853,0.058110039999998975,16.62241682,6.587852818197889
37100,0.39573703878659217,0.05820812700000033,16.623629683,6.79865611869954
37200,0.40865368679359904,0.05830621399999458,16.624842546000007,7.008750161580325
37300,0.42157033480052064,0.05840430099999594,16.626055409000006,7.218138520321474
37400,0.43448698280758435,0.058502387999997296,16.627268272000002,7.426824744446405
37500,0.4474036308145628,0.05860047499999865,16.628481135,7.634812359704816
37600,0.4603202788215981,0.05869856200000001,16.629693998,7.842104868286177
37700,0.4732369268285481,0.05879664899999426,16.630906861000007,8.048705749006109
37800,0.48615357483552657,0.05889473599999917,16.632119724000002,8.254618457505837
