timestamp_ms,spacing_m,rel_speed_mps,ego_speed_mps,ttc_s,ttc_s_smoothed,ttc_s_clipped,risk_level_clipped
13200,0.1389033552966339,0.8224633099999998,16.39212905,0.1688869930217725,0.1657343610404031,0.2,Brake
13300,0.1292623310101248,0.8191970099999999,16.38875,0.1577915073324362,0.1544276562469613,0.2,Brake
13400,0.1184235888906357,0.8240937399999986,16.38317899,0.1437015998818726,0.1429063282099712,0.2,Brake
13500,0.1058900032188034,0.8388233000000014,16.3811513,0.126236363747649,0.1303559725983044,0.2,Brake
13600,0.0984730432124934,0.8351176299999992,16.37488237,0.1179151770661259,0.1177508307409042,0.2,Brake
13700,0.090235683745476,0.8501955149999993,16.36960273,0.1061352149634383,0.1059606487969376,0.2,Brake
13800,0.0819983242784871,0.8652733999999995,16.36432309,0.0947657980454353,0.095204932066793,0.2,Brake
13900,0.0743257009967806,0.8769922799999996,16.36032325,0.0847506901620395,0.0835133990105739,0.2,Brake
14000,0.0637564274505564,0.8799114100000018,16.35342192,0.0724577800969262,0.0719658191347802,0.2,Brake
14100,0.0524420997539607,0.8820096599999978,16.35,0.0594575117850306,0.061136717404429,0.2,Brake
14200,0.042695773511383,0.8821930100000017,16.34789557,0.0483973155844694,0.0505072856088799,0.2,Brake
14300,0.0356446496216165,0.8775085099999984,16.34666667,0.0406202893936795,0.0401447522971969,0.2,Brake
14400,0.0282864435133092,0.8950406000000015,16.34,0.0316035311842939,0.0305110122811054,0.2,Brake
14500,0.018761523985546,0.9087634199999997,16.34012394,0.0206451135385115,0.0210679502792341,0.2,Brake
14600,0.0103757327644018,0.9191164700000024,16.33998138,0.011288811704573,0.0113806274693877,0.2,Brake
14700,0.0011081269406929,0.9374972200000043,16.33782032,0.001182005575113,0.001893085709317,0.2,Brake
14800,-0.0075584639488397,0.9670099800000038,16.329255,-0.0078163246555528,-0.0069942214907619,0.2,Brake
14900,-0.0157525658894996,0.9948458500000044,16.32720746,-0.0158341776160594,-0.0153700039073932,0.2,Brake
15000,-0.024180736734138,1.0163636400000051,16.32454545,-0.0237914224618837,-0.0234762028919369,0.2,Brake
15100,-0.0319878923787086,1.0456942600000048,16.31777778,-0.0305901003785834,-0.0314361572700912,0.2,Brake
15200,-0.0420318746629959,1.0681818100000058,16.31545455,-0.0393489893476052,-0.0393793112348353,0.2,Brake
15300,-0.0520626266808221,1.0933829200000034,16.30888889,-0.0476160965463243,-0.0473200645134382,0.2,Brake
15400,-0.062146077074658,1.1187423200000026,16.30307586,-0.0555499474397803,-0.0553615792823546,0.2,Brake
15500,-0.0724635274376908,1.1412443799999998,16.30111111,-0.0634951888548978,-0.0626811839789227,0.2,Brake
15600,-0.0815357903969413,1.1516732900000015,16.29984163,-0.0707976742231655,-0.0694600943872872,0.2,Brake
15700,-0.0884351312847115,1.1644319900000006,16.29556801,-0.0759470128304458,-0.075801034030649,0.2,Brake
15800,-0.0956378312997117,1.173317019999999,16.29515461,-0.0815106485881469,-0.0818316123500418,0.2,Brake
15900,-0.1032701390141994,1.1835488900000009,16.29175162,-0.0872546456565891,-0.0873081024048607,0.2,Brake
16000,-0.1100605705159409,1.1752570899999988,16.29013407,-0.0936480804518618,-0.0927137117066252,0.2,Brake
16100,-0.1146810577340602,1.1680679599999984,16.28637648,-0.0981801244972599,-0.098094875172595,0.2,Brake
16200,-0.1201223519181269,1.1665188899999954,16.28671835,-0.1029750593392683,-0.1032737386646714,0.2,Brake
16300,-0.1250403247481983,1.1533333399999997,16.28333333,-0.1084164659179959,-0.1086063011198898,0.2,Brake
16400,-0.1301213075845169,1.1499999999999986,16.28,-0.1131489631169713,-0.114129773989278,0.2,Brake
16500,-0.1367533818018103,1.1366666699999968,16.28222222,-0.1203108927279539,-0.1196327043084482,0.2,Brake
16600,-0.1411178467248817,1.1217858799999971,16.28090909,-0.1257974888442008,-0.1251311563316161,0.2,Brake
16700,-0.1456011462890956,1.1158055699999956,16.27963647,-0.1304897109351194,-0.1302086919789462,0.2,Brake
16800,-0.1489133794519546,1.0956866699999956,16.28497668,-0.1359087260338352,-0.1344109241516333,0.2,Brake
16900,-0.1496958952683655,1.0805509199999968,16.28037275,-0.1385366413536217,-0.1382699057168036,0.2,Brake
17000,-0.1517796297642348,1.0739981899999975,16.28015935,-0.1413220535913894,-0.1420819157488605,0.2,Brake
17100,-0.1561452438126593,1.076177989999998,16.27608787,-0.1450923966700524,-0.145120416264361,0.2,Brake
17200,-0.1591504833788235,1.0641975099999996,16.27825306,-0.1495497610954038,-0.1480363660131928,0.2,Brake
17300,-0.1600561386651406,1.059264309999996,16.28033787,-0.151101228611338,-0.1500090278280477,0.2,Brake
17400,-0.1598123581699155,1.0437312299999952,16.28014104,-0.1531163900977805,-0.1512952345326044,0.2,Brake
17500,-0.1564154615424513,1.034593949999998,16.2704275,-0.1511853626656638,-0.1522764908026665,0.2,Brake
17600,-0.152067803874786,1.0035926699999926,16.27882178,-0.1515234301928362,-0.1543317934494833,0.2,Brake
17700,-0.1499226155003725,0.970649079999994,16.28260468,-0.1544560424457142,-0.1575052603789836,0.2,Brake
17800,-0.149594929995203,0.9269861399999932,16.281114934999998,-0.1613777418454219,-0.1630424895159228,0.2,Brake
17900,-0.1492672444899199,0.8833231999999889,16.27962519,-0.1689837247452821,-0.1710784265056288,0.2,Brake
18000,-0.1488029591652662,0.8318986099999925,16.27887054,-0.1788715083503596,-0.180957617149899,0.2,Brake
18100,-0.1478244019071155,0.7711111099999926,16.28,-0.1917031151413665,-0.1914136304439546,0.2,Brake
18200,-0.1462174754095428,0.7172727199999933,16.28545455,-0.2038519956670654,-0.2025069336168244,0.2,Brake
18300,-0.1441003208811082,0.6744444399999949,16.28888889,-0.2136578083156995,-0.2122242473310602,0.2,Brake
18400,-0.1416076970533026,0.6309090899999958,16.29272727,-0.2244502406096314,-0.2194622534840091,0.2,Brake
18500,-0.13849669597829,0.6088888899999993,16.29888889,-0.2274580769215385,-0.2240415321634043,0.2,Brake
18600,-0.1371502383036897,0.6018181799999986,16.3,-0.2278931459061108,-0.2255284386338677,0.2,Brake
18700,-0.1352302200631925,0.5963888900000036,16.3025,-0.2267483890640412,-0.2236825205544859,0.2,Brake
18800,-0.1338613614166774,0.6054545400000002,16.30909091,-0.2210923406680168,-0.2199521981987662,0.2,Brake
18900,-0.1322411318963929,0.6144444400000033,16.31,-0.2152206502127226,-0.216052807423844,0.2,Brake
19000,-0.1307887754744001,0.6263636300000002,16.31636364,-0.2088064651429396,-0.2119597522425425,0.2,Brake
19100,-0.1294371901524584,0.6211111100000011,16.32111111,-0.2083961920315002,-0.2087907500003074,0.2,Brake
19200,-0.1271454084334777,0.6163636299999986,16.32545455,-0.2062831131575334,-0.2073288161736893,0.2,Brake
19300,-0.1256569756891394,0.6122222200000031,16.33,-0.2052473294568413,-0.2091500490565584,0.2,Brake
19400,-0.125322173566019,0.6027684199999968,16.33181818,-0.207910981079632,-0.2124979215995012,0.2,Brake
19500,-0.1256629504377429,0.576666669999998,16.34,-0.2179126295572853,-0.2187217596650864,0.2,Brake
19600,-0.1272774523594932,0.565336969999997,16.33909091,-0.2251355547462143,-0.2268097800585174,0.2,Brake
19700,-0.1308350469904269,0.5511111099999937,16.34,-0.2374023034854594,-0.2349724878796635,0.2,Brake
19800,-0.1311077466028507,0.5336363599999991,16.34090909,-0.2456874314239962,-0.2420551945179886,0.2,Brake
19900,-0.1310536386525882,0.5269027699999995,16.34555556,-0.2487245201853623,-0.2474497620714709,0.2,Brake
20000,-0.1305781206897052,0.5154545400000003,16.34909091,-0.2533261627489111,-0.2509931474285797,0.2,Brake
20100,-0.1288554003379545,0.5111111099999981,16.34888889,-0.2521083925136258,-0.2545504214083168,0.2,Brake
20200,-0.1291831020740232,0.50636364,16.35090909,-0.255119230271003,-0.2588948762177567,0.2,Brake
20300,-0.130858655535178,0.4966666699999997,16.35333333,-0.2634738013226821,-0.2638435918915127,0.2,Brake
20400,-0.1325189291739548,0.4899999999999984,16.35454545,-0.2704467942325617,-0.2698728373393613,0.2,Brake
20500,-0.1337824418065452,0.4811111100000005,16.35888889,-0.2780697411176911,-0.2767223172624881,0.2,Brake
20600,-0.1339426455452042,0.4745454500000008,16.35909091,-0.2822546197528687,-0.2827822373702076,0.2,Brake
20700,-0.1347162405285189,0.4655555499999977,16.36555556,-0.2893666298866367,-0.2869428533689069,0.2,Brake
20800,-0.134131541610202,0.4565816399999995,16.36796381,-0.2937734018612797,-0.2911458725578293,0.2,Brake
20900,-0.1333277208484844,0.4577777800000007,16.36888889,-0.2912498742260584,-0.296824908402906,0.2,Brake
21000,-0.1354038617816115,0.4527272700000004,16.36909091,-0.2990848370623034,-0.3030307561719514,0.2,Brake
21100,-0.1384117420411428,0.4455555499999946,16.36888889,-0.3106497989782519,-0.3086143187775824,0.2,Brake
21200,-0.1398091043168392,0.4363636299999989,16.36636364,-0.3203958687318638,-0.3166040769274953,0.2,Brake
21300,-0.1411867002255746,0.4388888899999976,16.36666667,-0.3216912148894346,-0.3261595782362609,0.2,Brake
21400,-0.1454263198829437,0.4390908999999965,16.36545455,-0.3311986649756233,-0.3346210062344,0.2,Brake
21500,-0.148765405532032,0.4288888899999996,16.36444444,-0.346862343606131,-0.3432866377515097,0.2,Brake
21600,-0.1517714837566472,0.4299999999999997,16.36181818,-0.3529569389689474,-0.351440208753708,0.2,Brake
21700,-0.1527640910533136,0.4200000000000017,16.36333333,-0.363724026317412,-0.3585414131515144,0.2,Brake
21800,-0.1515737935264667,0.4181818199999974,16.36363636,-0.3624590699004267,-0.364160826942514,0.2,Brake
21900,-0.1511638201449727,0.4122222199999932,16.36555556,-0.3667046869646552,-0.3687469080895714,0.2,Brake
22000,-0.1496428931720856,0.3990909099999982,16.36818182,-0.3749594125611288,-0.3756593685062189,0.2,Brake
22100,-0.1507725900692662,0.4011111099999951,16.36666667,-0.3758873447042344,-0.3849173219188777,0.2,Brake
22200,-0.1520033007499819,0.3816432800000022,16.37108399,-0.3982863284006495,-0.3958395572156482,0.2,Brake
22300,-0.1521453995170532,0.3722222199999976,16.37111111,-0.4087488369637206,-0.4086775887732268,0.2,Brake
22400,-0.1524397431312252,0.3618181899999975,16.37363636,-0.4213158634485078,-0.432691236394268,0.2,Brake
22500,-0.1541902931012657,0.3511111099999944,16.37555556,-0.439149570349022,-0.4631291277063836,0.2,Brake
22600,-0.1555497037140298,0.3136363599999967,16.37727273,-0.4959555828094405,-0.5071897111863498,0.2,Brake
22700,-0.1553564980879969,0.2822222199999942,16.38,-0.550475784961227,-0.5753475919304204,0.2,Brake
22800,-0.1561192092721341,0.2481818199999921,16.38090909,-0.6290517543635514,-0.7070285167138787,0.2,Brake
22900,-0.1583485405386397,0.2077777799999829,16.38,-0.7621052671688608,-0.9204040609846592,0.2,Brake
23000,-0.1596442514276077,0.1454545499999895,16.38090909,-1.0975541942663136,-1.495297880551664,0.2,Brake
23100,-0.1614927695540871,0.103333329999991,16.38,-1.5628333041633435,-5.941431746637734,0.2,Brake
23200,-0.1650200778527732,0.0481818199999892,16.38181818,-3.4249448827962503,-5.792972640468406,0.2,Brake
31300,-0.0287296402649133,0.0012567799999985,16.50888704,-22.859721084793904,-5.527788100518887,0.2,Brake
31700,-0.0006616653990931,0.0334010199999994,16.51946694,-0.0198097363222198,-5.095711350293204,0.2,Brake
31800,0.0063777003482528,0.0279272324999979,16.52067891,0.2283685054812813,-4.169770142006371,0.2,Brake
31900,0.0134170660956556,0.022453445,16.52189088,0.5975504469650701,0.8801178999794228,0.8801178999794228,Caution
32000,0.0204564318429731,0.0169796574999985,16.52310285,1.2047611586379152,1.9259463178616056,1.9259463178616056,Safe
32100,0.0274957975903191,0.0115058700000005,16.52431482,2.389719125135064,8.954287994317358,5.0,Safe
32200,0.0327706335468462,0.0062907549999984,16.527880825,5.209332353088696,10.303151307276076,5.0,Safe
32300,0.0380454695035439,0.0010756399999998,16.53144683,35.37007688776004,11.42286547471576,5.0,Safe
32600,0.0546778203833469,0.0074473999999966,16.540881860000002,7.341867011758654,11.931701713600994,5.0,Safe
33100,0.0907053558011909,0.0133324900000033,16.55490563,6.803331995836346,11.901692896986038,5.0,Safe
33200,0.0979289416447102,0.0198481800000003,16.561096090000003,4.93390031956122,5.489565311439836,5.0,Safe
33300,0.1068949192485888,0.0211284500000026,16.570451600000002,5.059288270013917,4.732607213594305,4.732607213594305,Safe
33400,0.1138226262671366,0.0343933300000003,16.56941135,3.30943896002904,3.8983870442234254,3.8983870442234254,Safe
33500,0.1216866985666627,0.0342097500000022,16.570000000000004,3.557076522530994,3.5183556931601943,3.5183556931601943,Safe
33600,0.1283333504538291,0.0487545899999943,16.581245410000005,2.63223114898195,2.929327096743437,2.929327096743437,Safe
33700,0.1350011638848229,0.0444998600000055,16.59,3.0337435642450625,2.630247384313273,2.630247384313273,Safe
33800,0.1397920855477536,0.0661222700000045,16.59,2.114145287930133,2.2952276575068606,2.2952276575068606,Safe
33900,0.1445312560272214,0.0796736700000018,16.58944403,1.8140403978782207,2.1587897886225305,2.1587897886225305,Safe
34000,0.1498048282817023,0.0795996750000007,16.589959175,1.8819778884989289,1.890594325683009,1.890594325683009,Safe
34100,0.1550784005360981,0.0795256800000068,16.59047432,1.9500418045602983,1.7696945060067075,1.7696945060067075,Safe
34200,0.161875622388294,0.0956278650000079,16.589372134999998,1.6927662495474567,1.725255327421727,1.725255327421727,Safe
34300,0.1686728442405751,0.1117300499999984,16.58826995,1.5096461895486262,1.6839124984375673,1.6839124984375673,Safe
34400,0.1765553103896309,0.1109124100000009,16.588875289615384,1.5918445049533174,1.645890399770137,1.645890399770137,Safe
34500,0.1844377765385729,0.1100947699999999,16.589480629230767,1.6752637435781297,1.6765122378804924,1.6765122378804924,Safe
34600,0.1923202426876002,0.1092771299999988,16.590085968846154,1.7599313112231474,1.7612080440140268,1.7612080440140268,Safe
34700,0.2002027088366844,0.1084594899999977,16.59069130846154,1.845875440099235,1.8471812694660712,1.8471812694660712,Safe
34800,0.2080851749857402,0.1076418500000002,16.591296648076924,1.9331252202162976,1.9344610370911768,1.9344610370911768,Safe
34900,0.2159676411347959,0.106824209999992,16.59190198769231,2.02171063221354,2.0230773618923776,2.0230773618923776,Safe
35000,0.223850107283738,0.1060065699999945,16.592507327307693,2.111662581703657,2.113061185450432,2.113061185450432,Safe
35100,0.2317325734329074,0.105188929999997,16.593112666923076,2.2030129352291525,2.2044444119626787,2.2044444119626787,Safe
35200,0.2396150395819063,0.1043712899999995,16.593718006538467,2.295794557889505,2.297259945974169,2.297259945974169,Safe
35300,0.2474975057310473,0.1035536499999985,16.594323346153846,2.3900413527775304,2.391541731901116,2.391541731901116,Safe
35400,0.2553799718799894,0.1027360099999974,16.594928685769233,2.485788302270993,2.487324795439627,2.487324795439627,Safe
35500,0.2632624380290451,0.1019183699999999,16.595534025384616,2.583071511338391,2.584645286973705,2.584645286973705,Safe
35600,0.2711449041779872,0.1011007299999917,16.596139365000006,2.681928252921708,2.683540527086616,2.683540527086616,Safe
35700,0.2790273703271282,0.1002830900000013,16.596744704615386,2.782397015559896,2.7840490543057745,2.7840490543057745,Safe
35800,0.2869098364760702,0.0994654500000002,16.59735004423077,2.8845175533420844,2.886210675200038,2.886210675200038,Safe
35900,0.294792302625126,0.0986478099999992,16.597955383846156,2.988330938366785,2.9900665169739447,2.9900665169739447,Safe
36000,0.3026747687741817,0.0978301699999946,16.59856072346154,3.093879615809708,3.095659082700175,3.095659082700175,Safe
36100,0.3105572349232375,0.0970125299999971,16.599166063076925,3.2012074617912427,3.2030323093488238,3.2030323093488238,Safe
36200,0.3184397010723501,0.0961948899999924,16.599771402692312,3.310359844191048,3.312231628777857,3.312231628777857,Safe
36300,0.3263221672213774,0.095377250000002,16.600376742307695,3.421383686585326,3.423304031865948,3.423304031865948,Safe
36400,0.3342046333702626,0.0945596099999974,16.60098208192308,3.534327535511955,3.536298135972924,3.536298135972924,Safe
36500,0.3420870995194036,0.0937419699999999,16.60158742153846,3.6492416312501614,3.6512642559369097,3.6512642559369097,Safe
36600,0.3499695656684025,0.0929243299999988,16.602192761153848,3.766177982326122,3.768254478822688,3.768254478822688,Safe
36700,0.3578520318174867,0.0921066900000013,16.60279810076923,3.885190444010976,3.8873227426553583,3.8873227426553583,Safe
36800,0.365734497966514,0.0912890499999967,16.603403440384618,4.006334801014218,4.475044980044904,4.475044980044904,Safe
36900,0.3736169641155129,0.0904714099999886,16.604008780000008,4.129668854675306,5.081540607319587,5.0,Safe
37000,0.3828203907795853,0.0581100399999989,16.62241682,6.587852818197889,5.706252550833457,5.0,Safe
37100,0.3957370387865921,0.0582081270000003,16.623629683,6.79865611869954,6.348613294694909,5.0,Safe
37200,0.408653686793599,0.0583062139999945,16.624842546000007,7.008750161580325,7.008044472649128,5.0,Safe
37300,0.4215703348005206,0.0584043009999959,16.626055409000006,7.218138520321474,7.217436380950514,5.0,Safe
37400,0.4344869828075843,0.0585023879999972,16.627268272000002,7.426824744446405,7.426126130867841,5.0,Safe
